title,PC1,PC2,PC3,PC4
สเต็กไก่,-198.7656350638288,-120.27927800433075,-39.79308124245089,-92.96320781216036
หมูสับผัดพริกหยวกสามสีใบกระเพราแดง,-168.77970394859238,-110.27841474542006,-39.855159050794015,122.11445245393668
ซี่โครงหมูอบสไปซี่,-88.70080744939074,-115.15020482011158,-39.65685470240583,-77.84378497427261
กุ้งล็อบสเตอร์อบชีส,-198.74981245627725,-120.2477205563029,-39.678931217962194,-79.45158259116204
สามชั้นตุ๋นซอสเทริยากิ,-189.18946618212698,-120.23281859877648,-39.6556966479482,-76.89552214141364
ลาบหมู,-198.7648210702594,-120.3233176488358,-39.93811030967674,220.25942880062922
ผัดดอกหอม,-198.74027659386786,-117.7697606841044,-39.75745377244983,21.763606575507445
ต๊อกบกกี,-198.20583010752807,-90.26086362008945,-39.43560711664372,-81.00998853384647
ต้มยำปลาหมึกน้ำข้น,-198.74571622227174,-90.2486566524244,-39.717488174539504,-78.12504536647613
เห็ดชิตาเกะผัดน้ำมันหอย,-198.73923840093212,-115.24560690688844,-39.676653563082695,-77.46328497529082
เบค่อนพันเห็ดย่างซอสเทอริยากิ,-198.75059552791603,-120.25065333683845,-39.688035438511776,-76.48526165040242
ข้าวผัดอเมริกัน,-198.77474517027483,-117.79433529497794,-39.7386604454064,-87.06889438416216
ข้าวผัดกุ้งเบคอนกรอบ,-198.77051284744803,-119.04822905812271,-39.74327426703456,-85.0892843382529
กุ๊กซู,-197.97188641628273,-117.91115058326392,-39.63126043514865,-78.0165199714846
ไก่ย่างพริกไทยดำ,-198.70694320345203,-90.25357710128962,-39.70112036624635,-81.67947974998177
หมูผัดพริก,-198.76535918163495,-90.28211178030487,-39.79873695323926,72.3179551125072
ข้าวไข่ข้นกิมจิ,-198.7820598515499,-120.2854242291583,-39.54873802354034,-83.72437936173598
ดอกหอมผัดไก่แปรรูป,-198.74557531548888,-118.26208741642446,-39.740731221805355,-87.78318031804264
บะหมี่ผักแกงเขียวหวาน,-198.73446034506694,-118.18081080141276,-39.72550736687154,-85.8230469240394
บิบิมบับ,-198.7907066769378,-120.3328375942232,-39.867293771258346,117.04930074250359
เส้นเล็กแห้งหมูสับ,-198.74472138343563,-120.24023471252428,-39.65397826458432,-77.71430419612075
หมี่กระเฉดหมูกรอบ,-198.63188281339936,-119.24303352331209,-39.68938250860554,-76.87926011855103
ข้าวไก่ทอดมายองเนสศรีราชา,-198.77989338962257,-120.29246004829108,-39.81672039777271,-93.56401546796918
ผัดหมี่ฮกเกี้ยนไข่หมก,-198.7554901580041,-120.2714794995464,-39.67520735728621,-80.1279157052905
ปลาหมึกยัดไส้ทอดกระเทียม,-198.75328406963564,-120.29538661852966,-39.8441663391285,121.50621153874124
ข้าวผัดแฮม,-198.7634174193519,-120.27645803121302,-39.67487113222913,-82.65711834222203
ผัดเต้าหู้ใส่กุ้ง,-198.73917449586523,-120.2737378994292,-39.75879326814473,-75.24732829128087
ข้าวคลุกกะปิ,-198.70487239974318,-100.41602817084213,-39.938184795826864,311.7194494376413
ขาหมูโอวัลติน,-198.55608376726957,-100.41330845374598,-40.281744164722404,530.0983545656603
ราดหน้ามาม่าทะเล,-198.76929310408246,-118.81099533807587,-39.75107253878181,-84.62807577454495
ข้าวหน้าหมูก้อนเทริยากิ,-198.80617836454832,-120.3687045073543,-40.06217648708704,265.3962478203221
ต้มจืดมะระกระดูกข้อหมู,2201.2803295790904,-118.24759420385476,-39.30306701670445,-77.83549235302435
ผัดแตงกวาใส่ไข่,-193.53865763550795,-120.24197928091242,-39.598558868331324,-78.28896487448972
หมูทอดกระเทียมพริกไทย,-198.7349485246491,-90.25586856158846,-39.703778307701405,-73.64543947065499
โบโลน่าผัดซอสกระเพราไข่,-198.75138610188412,-120.24793455260534,-39.602518988159034,-78.02534776946011
ข้าวมันไก่,51.263648622286915,-112.05643000354542,-39.699138653876226,-86.27462693641871
ก๋วยเตี๋ยวต้มยำไก่ฉีก,-198.65892477949683,-120.26277537491998,-39.65507658272991,-82.02772872999103
ผัดกระเพราหมูกรอบ,-198.74627555959754,-120.2409885182324,-39.65725406418159,-78.42198431480705
มาม่าต้ม,-198.74476251697845,-120.23889076694573,-39.6497645581011,-78.22891305571484
ไก่คั่วเกลือ,-198.74760932714238,-115.27225232782287,-39.775457943872915,-86.196984343515
ราดหน้ามาม่า,-198.21974173533397,-120.26460266253426,-39.745318567688344,-80.06371791517364
กะหล่ำปลีทอดน้ำปลา,-198.7475985962507,-120.23989190319952,-39.662393284469644,-77.67090111332422
ผักโขมผัดกุ้งเบคอน,-198.77109447687403,-120.29101829500817,-39.8200486771462,-85.95211279225035
ผัดหมี่แดง,-198.73658522601232,-120.26068228682739,-39.49095340338088,-76.51660706260107
ยำไข่ดาว,-198.76320030130967,-110.25041608241149,-39.542188314766825,-79.10773511287586
กะหล่ำปลีผัดไส้กรอก,-198.74701410835723,-120.2419421654387,-39.66114156389421,-78.59080547445302
สุกี้น้ำ,-198.7482404596947,-120.25572704127576,-39.59762256697485,-82.74620561564889
ยำขนมจีนเจ,-198.74309016187837,-116.23957196570194,-39.6546610728101,-77.9327281995654
ข้าวผัดทอด,-198.81829471336616,-119.34422140173092,-39.77134613766751,-91.32391404714285
หมูผัดพริกอ่อนราดข้าว,-198.7281605544376,-114.24373670535512,-39.681896308114766,-48.09313452303165
มาม่าต้มยำลูกชิ้นหมู,-198.7487788340749,-120.24925424880092,-39.60826162714408,-77.66650902833409
ราดหน้าหมี่เหลืองกรอบหมูนุ่ม,901.2357911122344,-119.39537532572709,-39.65148339680601,125.97786302991605
ผัดผักบุ้งหมูสับ,-198.75948164411955,-116.27064777355712,-39.757554910262684,21.953968647334474
หมี่ซั่ว,-198.7332063817576,-108.2432801438733,-39.66285754454494,-77.81083746715683
ยากิโซบะเจ,-198.72328379177247,-118.57697981500766,-39.66851875913701,-75.871124054136
ผัดกระเพราหมูยอแซบ,-168.7658131647535,-90.2171994013604,-39.65349520639117,-78.28468458805756
ข้าวไข่ดาว,-198.7494607875109,-120.2452408378877,-39.594893180029736,-78.42811527214512
มาม่ากระทะร้อน,-198.7616144659287,-117.26139107961637,-39.57499681648503,-82.82557007792585
ต้นอ่อนผักบุ้งไฟแดง,-198.74819385259494,-114.24629298717593,-39.67063066232789,-77.12485492758132
ข้าวอบกุนเชียง,-198.75546904460347,-118.67550153559017,-39.81838644506553,-86.0561835952727
กู๋ไช้ก้วย,-198.75348916478387,-120.24984800542104,-39.532685165574776,-79.13788149916756
ผัดมะเขือยาว,-198.7125066003537,-120.30196351694701,-39.92687494737391,138.63541031636998
ต้มแซ่บหมู,-198.73518493684253,-109.21170060186226,-39.90601718412307,122.47797555421242
สุกี้รวมมิตร,-198.7445390943259,-120.25405440239778,-39.62579040030328,-75.57436293915401
ปีกไก่หมักเบียร์,-198.74575169634014,-120.2702147744773,-39.77561392645249,-93.1399486672184
ข้าวต้มหมู,-198.72421263403564,-105.41653122761791,-40.170330554591004,209.1546054466644
ข้าวผัดซีฟู้ด,-198.7773110185309,-120.3043584507215,-39.76246688268486,-86.16183745098371
ข้าวราดไข่ข้นกระเพราหมูสับ,-198.75388321793648,-114.32927081938095,-39.65154747108922,169.26467038297827
เต้าหู้ปลาผัดพริกเกลือ,-198.7490332821989,-104.2431290808612,-39.66099745749179,-75.053626998331
ผัดเต้าหู้ทรงเครื่อง,-198.74153783928145,-120.2621541065924,-39.72843663095714,-24.539121935819335
ผัดมักกะโรนีไก่,-198.74445424399124,-120.28169675499029,-39.554955347682146,-77.06748892051338
ยำข้าวโพดไข่ต้ม,-198.72986761840653,-114.25726715366116,-39.49453968151957,-79.19731457129701
อุด้งน้ำดำหมูนุ่ม,-198.7538669479131,-120.29673578557917,-39.84730613918993,121.18641677970277
ซุปไข่,131.25938321804665,-117.4699979878949,-39.54402847110889,-78.61795595563146
ข้าวผัดแหนมขิงสด,-198.75206520427795,-118.99624704486115,-39.59762880715245,-78.75803743190914
บะหมี่เป๊าะ,801.3066339391428,-119.41030853426926,-39.510211898210336,-77.38971335299796
ข้าวคลุกปลาทู,-198.78760376469592,-115.28380726540988,-39.78631170474945,-89.90259305903325
วุ้นเส้นผัดหอยเชลล์,-198.74627288720697,-120.27400386573058,-39.78269423145341,18.51016493472986
เต้าหู้ทอดราดหมูสับน้ำมันงา,-198.72105041917206,-120.28271957761822,-39.80515121006004,74.47846781986271
สเต๊กหมู,-198.67783578553903,-105.24984648261527,-39.68288827252977,-76.30272795527351
ข้าวผัดสับปะรด,-198.82576082145678,-10.285774923349669,-39.7978489929704,72.23561360163265
สปาเกตตี้ครีมกุ้งลายเสือ,-198.77738892555428,-120.29285311852682,-39.81595463174697,-85.56137553264657
ข้าวผัดปลาหมึก,-198.8194920383643,-118.38339902445065,-39.91402195152792,-97.72197269166601
ไข่ดาวผัดต้นหอม,-198.76778711729693,-120.26874586402973,-39.362142313982915,-80.15440796253883
มักกะโรนีน้ำพริกอ่อง,-88.8327448924977,-90.27677116114127,-39.993045424716385,271.04155511252964
ข้าวอบเผือกใส่แฮม,-198.84775315695614,-114.3613732756792,-39.95996854916087,-95.39029563715255
ผัดหมี่ฮ่องกง,-198.74240965917886,-120.30145502574076,-39.84193497123328,-83.69778500105375
ไก่ทอดไต้หวัน,-198.72836881128234,-115.24791734185267,-39.60867250223395,-79.9676830172292
ผัดกะเพราปลานิล,-198.72897422579985,-112.24982227419058,-39.71934860725048,-85.06767848069741
ตำข้าวโพดผลไม้,-198.7191887813428,-111.23208233160254,-39.675535585639594,-77.76447140785008
สะตอผัดพริกแกง,-148.82691087153015,-20.20159588122327,-39.64449858148935,-77.5965928745702
ยำปลาช่อนแดดเดียว,-198.70116127028697,-120.25066988189873,-39.712995722541756,-80.254501629064
ก๋วยจั๊บน้ำใสเจ,-198.7466531916808,-118.99060753343126,-39.65653546092435,-78.28896312726432
วุ้นเส้นผัดชะอมกุ้งสด,-198.75866056016855,-100.262612174365,-39.745054763586715,-80.5570374482133
เพนเน่ซอสไข่เค็มกับไข่ออนเซ็น,-198.7337211610736,-120.25466523136271,-39.47992354047552,-79.43925633057754
หมูสามชั้นผัดพริกเกลือ,-198.79444763113295,-120.37297940475807,-40.10884803071774,419.6364524450673
สันในไก่กระเทียมพริกไทยไข่ดาว,-198.73799031553946,-117.78511405352735,-39.66657322654156,-91.81898607172893
ข้าวหมูกุ้งผัดพริกโชยุ,-198.76503104761196,-120.28678639092057,-39.808888957530115,18.131315004473233
บะหมี่เกี๊ยวน้ำ,-198.80991902676692,-119.16969663433147,-40.258828364394255,419.79908904178563
มาม่ายอดอ่อนทานตะวัน,-198.7734651671917,-70.29341523700239,-39.84835666638302,121.62377558840726
ข้าวผัดไรซ์เบอรี่,-198.74126274714794,-120.30979123729796,-39.62522726680053,-78.59514280366201
